log_rate_clusters log_rate_planets_per_cluster power_law_P power_law_r1 power_law_r2 sigma_hk sigma_incl sigma_incl_near_mmr sigma_log_radius_in_cluster sigma_logperiod_per_pl_in_cluster rate mult period pratio tdur logxi depth dratio dabove dbelow dratio_above dratio_below dratio_across dist_tot_weighted
0.150181 0.054821 -0.401469 -0.409643 -5.471700 0.018001 4.074670 0.251518 0.273590 0.140586 0.000325 0.033248 0.028436 0.092441 0.050972 0.059324 0.040188 0.143076 0.118624 0.052039 0.133972 0.192708 0.165276 17.055798
-0.081392 0.423614 -0.530432 -0.595294 -5.521770 0.016218 1.615220 8.974440 0.351007 0.136728 0.000742 0.025152 0.051484 0.064426 0.036571 0.071422 0.042663 0.135978 0.126646 0.070756 0.141266 0.145667 0.160189 17.055960
0.129225 0.132804 -0.405462 -0.696832 -4.497890 0.025794 2.770720 0.435864 0.289738 0.142529 0.000152 0.029669 0.040992 0.063973 0.036203 0.060074 0.063748 0.157880 0.111705 0.045691 0.159067 0.169826 0.158097 17.056195
0.208529 -0.004473 -0.314184 -0.547568 -4.701190 0.026252 2.616570 0.699577 0.219921 0.185941 0.000062 0.020893 0.036954 0.111749 0.047320 0.076029 0.053856 0.128456 0.109248 0.056908 0.124318 0.138462 0.172188 17.056507
-0.001375 0.633847 -0.333790 -0.910089 -4.997180 0.002264 1.347420 7.453620 0.404833 0.148566 0.000425 0.027884 0.035784 0.055305 0.046885 0.056764 0.061257 0.155968 0.110023 0.085101 0.171212 0.180761 0.151180 17.056765
0.346257 0.041661 -0.288662 -0.869602 -4.016040 0.012563 1.126040 7.375470 0.173199 0.144658 0.000350 0.025514 0.040447 0.060225 0.057462 0.057506 0.061862 0.127043 0.113577 0.069504 0.083416 0.098751 0.189422 17.057084
-0.601454 1.423000 0.693065 -0.469923 -5.743380 0.003051 6.957820 0.509346 0.291255 0.233471 0.000665 0.016078 0.044779 0.097012 0.044052 0.062929 0.051150 0.134201 0.143423 0.054044 0.129672 0.147653 0.236475 17.057560
0.009012 0.230914 -0.424934 -0.259728 -5.600180 0.009669 1.365430 6.765710 0.226618 0.153034 0.000267 0.029878 0.036444 0.074858 0.066330 0.065533 0.041210 0.124193 0.123535 0.055614 0.105396 0.167145 0.215342 17.057820
-0.480111 0.886111 -0.448319 -0.207473 -5.951160 0.016728 6.052400 0.350582 0.311050 0.170550 0.000952 0.025514 0.037989 0.072019 0.042800 0.057872 0.044367 0.139939 0.122863 0.047485 0.129661 0.175070 0.179400 17.058000
0.098958 0.568383 -0.280926 -1.137780 -4.155860 0.008458 5.325060 0.388947 0.323685 0.162652 0.000005 0.022664 0.035630 0.123581 0.040423 0.048102 0.059792 0.154023 0.107589 0.100403 0.159050 0.146858 0.166611 17.058329
0.051998 0.416467 -0.249180 -0.602564 -5.423900 0.003365 3.304680 0.252898 0.173379 0.263111 0.000037 0.028902 0.041423 0.100301 0.053934 0.047747 0.042032 0.156253 0.140833 0.065285 0.082108 0.138095 0.267127 17.058760
-0.002131 0.427470 -0.472539 -0.752566 -5.187130 0.016440 1.700060 7.732330 0.260813 0.144300 0.000395 0.023651 0.059957 0.064276 0.025989 0.072117 0.058415 0.134854 0.138996 0.057394 0.138865 0.115686 0.201780 17.059038
-0.612061 1.462020 -0.083456 -0.329733 -5.106000 0.015392 8.532040 0.233825 0.218927 0.173504 0.000972 0.014110 0.037040 0.108000 0.043056 0.050801 0.044484 0.161142 0.133681 0.045016 0.090922 0.140000 0.300512 17.059350
-0.281929 1.030940 -0.051904 -0.822710 -4.564360 0.015934 5.997900 0.162735 0.241138 0.198683 0.000690 0.020044 0.046473 0.084929 0.044180 0.058613 0.052057 0.126832 0.128501 0.082242 0.121738 0.107362 0.240704 17.059600
0.403034 -0.214581 -0.380411 -0.913612 -4.354200 0.020403 1.563410 4.500830 0.180576 0.119059 0.000835 0.028851 0.036538 0.076476 0.045892 0.058337 0.045520 0.116710 0.126573 0.071528 0.102058 0.128871 0.211916 17.059870
-0.131296 0.602297 -0.335764 -0.511141 -5.240620 0.017575 5.547200 0.421866 0.261402 0.165247 0.000455 0.029159 0.036389 0.062674 0.040846 0.077703 0.051587 0.140464 0.120539 0.052265 0.138717 0.129252 0.241308 17.060151
-0.053418 0.818941 -0.267310 -1.058900 -3.999310 0.022872 5.369250 0.372925 0.274167 0.144200 0.000965 0.025803 0.043451 0.063088 0.030370 0.066771 0.052629 0.126567 0.109288 0.086736 0.131978 0.154050 0.191953 17.060440
0.186199 0.231733 -0.292542 -0.752116 -4.736090 0.009977 1.312520 7.513680 0.182618 0.163938 0.000740 0.031737 0.033400 0.059781 0.053419 0.059395 0.039206 0.145461 0.126293 0.052544 0.100452 0.140331 0.209307 17.060900
-0.553306 1.304470 0.488977 -0.416621 -5.029190 0.002826 7.171220 0.449801 0.242325 0.234541 0.000292 0.018943 0.034734 0.109475 0.049476 0.073452 0.049072 0.140113 0.115996 0.059453 0.134628 0.164253 0.253935 17.061297
-0.262733 1.143670 -0.083550 -0.966319 -4.007920 0.012360 5.702310 0.895839 0.241903 0.170741 0.000445 0.022662 0.035149 0.075558 0.041169 0.089926 0.049120 0.149628 0.113350 0.083974 0.137029 0.154487 0.281074 17.061732
-0.479733 1.174410 -0.196195 -0.383691 -5.163120 0.023515 6.360040 0.341295 0.237927 0.161672 0.001132 0.021638 0.034316 0.058909 0.058981 0.064834 0.040343 0.137602 0.142707 0.067961 0.095066 0.144828 0.281691 17.061970
0.241534 0.024551 -0.469205 -0.796441 -4.651640 0.004879 2.535550 1.810620 0.305706 0.147781 0.000585 0.020764 0.043551 0.075399 0.046234 0.071968 0.044204 0.155016 0.117634 0.066453 0.141132 0.184592 0.185448 17.062300
-0.234533 1.396090 0.661602 -0.813880 -4.388980 0.021958 5.979150 0.142485 0.270525 0.181328 0.000170 0.017107 0.043029 0.089716 0.069134 0.056596 0.063207 0.109268 0.142311 0.078057 0.100237 0.143318 0.228699 17.062648
0.128002 -0.085914 -0.508018 -0.396353 -5.811690 0.019561 1.793760 0.684560 0.169794 0.166640 0.000125 0.038359 0.057793 0.055526 0.033506 0.047574 0.047501 0.151213 0.145306 0.053988 0.096811 0.149856 0.231630 17.063074
0.159325 0.013641 -0.420658 -0.539908 -4.882170 0.029349 1.863130 4.493230 0.208407 0.165047 0.000555 0.022787 0.048231 0.124682 0.038864 0.059767 0.032746 0.123648 0.127751 0.047894 0.113318 0.134129 0.217208 17.063330
-0.098848 0.351271 -0.492740 -0.408418 -4.849010 0.020726 3.850560 0.616250 0.255211 0.143197 0.000570 0.025041 0.044745 0.069930 0.039172 0.063607 0.055136 0.134123 0.109606 0.049580 0.123823 0.162510 0.182276 17.063640
-0.043834 0.624919 -0.402886 -0.820661 -5.483820 0.001854 1.702270 8.485200 0.436728 0.133157 0.000250 0.027762 0.028719 0.068460 0.045533 0.073378 0.060604 0.151612 0.118082 0.078088 0.173812 0.153226 0.153846 17.063967
-0.064092 0.370466 -0.540880 -0.742460 -4.772370 0.006766 1.298550 9.441970 0.242513 0.178048 0.000955 0.020344 0.060605 0.062798 0.032010 0.063764 0.047718 0.128090 0.128644 0.071207 0.106132 0.182327 0.227350 17.064340
-0.281059 0.843199 -0.259428 -0.322309 -5.938330 0.011419 5.112160 0.166839 0.321666 0.181347 0.000622 0.024761 0.029005 0.069476 0.055883 0.057749 0.055282 0.144551 0.116961 0.055497 0.143710 0.138000 0.159297 17.064650
-0.195268 0.921178 -0.234797 -0.590943 -5.215930 0.028809 5.217400 0.375373 0.366609 0.154555 0.000242 0.026440 0.039156 0.068680 0.049975 0.069186 0.051025 0.155419 0.124049 0.077694 0.159118 0.162246 0.158242 17.064913
-0.352106 0.936136 -0.364808 -0.760170 -4.630400 0.009410 5.431800 0.334587 0.197734 0.198934 0.000022 0.027460 0.054582 0.083238 0.032867 0.062245 0.053137 0.151337 0.131973 0.063192 0.077622 0.115217 0.286098 17.065072
0.093106 0.351618 -0.328373 -0.678134 -5.892190 0.009390 4.193490 0.174793 0.235400 0.227929 0.000275 0.027608 0.040612 0.085010 0.035798 0.065046 0.061706 0.122409 0.146170 0.065554 0.127203 0.093736 0.192081 17.065364
0.009560 0.505722 -0.379988 -0.823356 -5.701990 0.009839 1.162700 8.216060 0.481075 0.146774 0.000632 0.022963 0.038890 0.056827 0.037772 0.050022 0.068688 0.164117 0.101826 0.085961 0.175994 0.169035 0.143029 17.065760
0.202064 0.076677 -0.494928 -0.809420 -4.965700 0.010890 2.575390 1.508490 0.277025 0.181985 0.000817 0.018932 0.062255 0.080336 0.027199 0.069508 0.042192 0.136704 0.116118 0.071398 0.131027 0.162473 0.157149 17.065950
-0.474634 1.261560 0.013353 -0.521205 -4.666000 0.012555 7.195770 0.129933 0.190246 0.175353 0.000417 0.014072 0.028432 0.114317 0.060220 0.065136 0.040358 0.181361 0.135134 0.074251 0.082862 0.113051 0.322464 17.066261
0.056729 0.619253 -0.257742 -1.075660 -4.380490 0.013899 4.397300 0.195316 0.427822 0.171959 0.000750 0.018767 0.035626 0.064919 0.044769 0.051900 0.071092 0.145039 0.094165 0.093767 0.179920 0.142906 0.130657 17.066570
-0.068337 0.926479 0.071535 -1.000130 -4.763740 0.007792 4.914360 0.273656 0.313244 0.185854 0.000035 0.020341 0.040123 0.078655 0.063687 0.067051 0.054297 0.154838 0.126126 0.078616 0.150767 0.167964 0.199377 17.066975
-0.406028 1.268700 0.530568 -0.622641 -5.074190 0.013810 6.323440 0.190728 0.252044 0.206285 0.000905 0.018110 0.033233 0.086478 0.060964 0.059041 0.045006 0.131122 0.132428 0.068211 0.118834 0.105296 0.280481 17.067220
0.150050 0.183999 -0.434748 -0.861770 -4.991600 0.022051 1.644100 6.404280 0.271984 0.151916 0.000822 0.020672 0.045745 0.088206 0.031007 0.059467 0.053873 0.131739 0.126531 0.064314 0.129589 0.150235 0.155444 17.067570
-0.402010 1.257950 -0.004021 -0.408122 -5.244290 0.019646 5.987010 0.913591 0.263366 0.162251 0.000637 0.014514 0.037411 0.091432 0.059527 0.085958 0.036168 0.146870 0.128421 0.060160 0.138665 0.154430 0.223168 17.067940
0.024894 0.148342 -0.439442 -0.180581 -5.879360 0.013808 1.332460 6.965010 0.220524 0.169010 0.000652 0.032253 0.032700 0.084204 0.045002 0.053467 0.045746 0.123827 0.134987 0.037812 0.112103 0.151155 0.219018 17.068270
0.072318 0.609444 -0.336471 -1.169860 -3.716640 0.024036 4.423180 0.328079 0.193273 0.170048 0.000340 0.022788 0.055737 0.067588 0.030838 0.069901 0.059096 0.142854 0.121432 0.085170 0.106227 0.115646 0.264647 17.068726
0.252533 0.191252 -0.402418 -1.037540 -4.094640 0.001302 0.890743 6.371360 0.269704 0.143737 0.000445 0.029492 0.040667 0.085140 0.040113 0.046872 0.058392 0.122609 0.113060 0.083949 0.123059 0.124394 0.140264 17.068962
-0.101031 0.679436 -0.243647 -0.401261 -5.886150 0.021825 5.112770 0.323251 0.264509 0.164683 0.001330 0.022211 0.028345 0.065495 0.049922 0.073144 0.040291 0.128342 0.130687 0.050388 0.106342 0.152784 0.239328 17.069160
0.132327 0.084899 -0.433976 -0.502272 -5.450830 0.006910 1.700010 1.402800 0.266246 0.168614 0.000115 0.051728 0.031636 0.055713 0.047450 0.050528 0.041137 0.126074 0.118778 0.059216 0.111131 0.174638 0.151484 17.069455
-0.437136 1.161980 -0.207607 -0.708203 -4.945600 0.016553 6.695750 0.297128 0.279603 0.181415 0.000595 0.022385 0.051656 0.069629 0.038152 0.056849 0.057220 0.136035 0.133496 0.079004 0.119738 0.159420 0.213526 17.069720
0.188841 0.281004 -0.312216 -0.956538 -4.512770 0.002395 0.943222 9.945670 0.169783 0.176048 0.000785 0.022364 0.031937 0.047262 0.059675 0.051092 0.058093 0.164157 0.139136 0.084041 0.080283 0.107813 0.259461 17.069920
0.231464 0.334527 -0.251348 -1.156620 -3.278140 0.030818 4.075820 0.586610 0.190922 0.141672 0.000167 0.023553 0.041267 0.069105 0.039780 0.063924 0.075895 0.132119 0.099524 0.078208 0.115982 0.093746 0.218746 17.070253
-0.034411 0.282933 -0.458462 -0.504128 -4.773530 0.021273 3.342570 0.183215 0.207990 0.226624 0.000300 0.023897 0.053417 0.097982 0.038547 0.066789 0.042995 0.131731 0.121943 0.061072 0.101703 0.135008 0.228970 17.070761
-0.463821 1.142240 0.329098 -0.262792 -5.746150 0.011511 6.296550 0.297556 0.240745 0.243821 0.000347 0.022749 0.034363 0.120375 0.048301 0.066078 0.041681 0.132347 0.128077 0.052109 0.104366 0.137689 0.257457 17.071050
0.025255 0.431144 -0.314880 -0.578319 -5.359720 0.002298 1.551750 8.283780 0.232299 0.154861 0.000907 0.020553 0.037163 0.064915 0.061915 0.069397 0.044816 0.121605 0.125871 0.048660 0.109889 0.117671 0.227106 17.071420
-0.304124 0.954672 -0.298836 -0.622501 -4.758750 0.025426 5.681310 0.286161 0.248700 0.164261 0.000730 0.028101 0.036443 0.080298 0.047201 0.052441 0.045412 0.134192 0.129964 0.070563 0.112288 0.183564 0.249422 17.071780
0.001855 0.387713 -0.420442 -0.612761 -5.204180 0.022583 3.104080 3.290440 0.265967 0.145519 0.000062 0.025465 0.036782 0.093912 0.038533 0.103234 0.044847 0.135616 0.129244 0.048580 0.126545 0.159188 0.218744 17.072097
0.141118 -0.009286 -0.476796 -0.561444 -4.831690 0.024450 2.507240 0.569513 0.141799 0.140205 0.000547 0.024012 0.049908 0.086545 0.034252 0.060683 0.038367 0.169540 0.128054 0.046154 0.088267 0.127652 0.253475 17.072410
-0.193433 0.574166 -0.492772 -0.527212 -5.496600 0.000644 1.678330 9.492900 0.226095 0.144923 0.000545 0.022231 0.037701 0.077887 0.040554 0.086451 0.049655 0.136538 0.149259 0.053837 0.113309 0.164612 0.264513 17.072620
-0.393165 0.854036 -0.345451 -0.222039 -4.823760 0.014640 6.501860 0.599007 0.171587 0.168065 0.000180 0.019198 0.035069 0.081979 0.054973 0.074067 0.049755 0.179826 0.106805 0.048777 0.081562 0.153122 0.319794 17.073007
0.882568 -0.260763 -0.124367 -1.941820 -2.627560 0.024330 2.765900 0.549832 0.137860 0.163014 0.000237 0.020676 0.048209 0.082149 0.034580 0.050601 0.082768 0.114524 0.124343 0.128448 0.092934 0.117227 0.170469 17.073254
0.213494 0.030483 -0.346107 -0.399777 -5.952890 0.022458 1.517190 4.614280 0.246757 0.122662 0.000135 0.031474 0.037101 0.070370 0.059963 0.059345 0.045463 0.148480 0.146783 0.060764 0.139472 0.187356 0.196754 17.073562
-0.434508 0.928651 -0.382114 -0.568100 -5.328310 0.008485 5.530830 0.145259 0.241019 0.230590 0.000632 0.021071 0.059554 0.080020 0.031795 0.058564 0.052282 0.128063 0.136201 0.064169 0.092150 0.117054 0.275740 17.073890
-0.327420 1.391310 0.550148 -0.834254 -4.118550 0.014831 6.308760 0.210845 0.247080 0.188860 0.001200 0.012371 0.032364 0.092049 0.061868 0.058459 0.044389 0.128902 0.120448 0.085416 0.108456 0.162791 0.279818 17.074170
0.096099 0.287379 -0.409617 -0.719199 -4.701260 0.010248 0.823758 7.795380 0.223332 0.146775 0.000285 0.037792 0.031235 0.087472 0.048571 0.054292 0.041329 0.131691 0.128194 0.058136 0.130680 0.138203 0.199739 17.074473
0.440587 -0.525222 -0.423975 -0.622706 -5.217210 0.022531 0.725341 2.771240 0.297861 0.103956 0.000490 0.024898 0.038740 0.094602 0.046439 0.073622 0.037640 0.139123 0.125603 0.068697 0.140085 0.167524 0.110957 17.074696
-0.222892 0.522749 -0.433862 -0.272694 -5.715180 0.015518 4.001830 0.936423 0.231690 0.163348 0.001205 0.017351 0.041362 0.060040 0.042838 0.078819 0.045928 0.133944 0.124434 0.040363 0.115730 0.158718 0.222768 17.074980
0.008149 0.426858 -0.357059 -0.637944 -5.157960 0.016560 1.915110 8.344150 0.195504 0.161293 0.000540 0.022467 0.035288 0.089043 0.048293 0.075845 0.047186 0.130212 0.138747 0.049914 0.087756 0.157018 0.227924 17.075360
-0.237779 0.560167 -0.425625 -0.278076 -5.072950 0.026420 4.630930 0.072666 0.215986 0.172061 0.000525 0.029767 0.041590 0.072840 0.035993 0.076403 0.043889 0.135967 0.127079 0.042143 0.102095 0.114082 0.260073 17.075722
0.089450 0.202941 -0.461056 -0.756838 -4.594080 0.019560 2.706440 1.037990 0.296512 0.153490 0.001202 0.016754 0.046620 0.059131 0.038473 0.058591 0.055692 0.139134 0.109646 0.071726 0.138572 0.169118 0.181173 17.076040
-0.324091 0.913598 -0.430706 -0.231908 -5.487000 0.019054 2.592010 8.780650 0.215770 0.120125 0.000865 0.021704 0.027161 0.077319 0.046508 0.087141 0.040647 0.149127 0.143858 0.041945 0.102856 0.171395 0.290520 17.076360
0.052276 0.332845 -0.387315 -0.575730 -4.848650 0.010143 1.475360 7.487690 0.188873 0.156399 0.000822 0.031521 0.030229 0.063674 0.052194 0.065223 0.037855 0.138872 0.120536 0.057481 0.111174 0.109444 0.230327 17.076520
0.248738 -0.132729 -0.372521 -0.355215 -5.694680 0.029117 2.505420 0.101988 0.275920 0.135312 0.000457 0.020779 0.036837 0.080234 0.058912 0.070083 0.045715 0.147618 0.120027 0.043942 0.144942 0.168561 0.136381 17.076915
-0.051591 0.217542 -0.489897 -0.334082 -5.818120 0.015791 1.426200 6.395480 0.245014 0.143932 0.000860 0.028370 0.042820 0.064177 0.041220 0.061408 0.045924 0.125678 0.145553 0.051736 0.121266 0.123384 0.186142 17.077500
0.124180 0.188592 -0.344230 -0.645668 -5.063140 0.012877 1.512590 7.511150 0.222314 0.167209 0.000845 0.022482 0.031379 0.099114 0.056312 0.056169 0.043458 0.116652 0.121806 0.063524 0.113708 0.151594 0.212683 17.077640
-0.062785 0.770968 -0.350109 -1.124470 -4.810760 0.007036 1.378380 9.956700 0.492131 0.145078 0.000275 0.019608 0.040531 0.076958 0.035598 0.067522 0.063757 0.176217 0.106427 0.098813 0.191720 0.210383 0.142583 17.078084
-0.077214 0.436384 -0.511890 -0.740211 -5.049200 0.007075 1.285000 9.453670 0.329077 0.209142 0.000335 0.019215 0.059619 0.104944 0.032884 0.057202 0.046741 0.146258 0.111199 0.062369 0.146137 0.150392 0.153846 17.078616
-0.267546 0.972369 -0.072435 -0.766713 -4.616190 0.011090 6.060560 0.166708 0.159426 0.204447 0.000642 0.020015 0.032644 0.075084 0.047424 0.058040 0.047358 0.197675 0.131608 0.062260 0.094126 0.109822 0.360360 17.079020
0.254592 0.206713 -0.368389 -1.060140 -3.952600 0.008596 1.232150 5.351050 0.268125 0.145878 0.000065 0.038184 0.034853 0.061878 0.047980 0.043959 0.063715 0.135503 0.102331 0.080700 0.139560 0.132770 0.164611 17.079312
0.141389 0.182438 -0.289438 -0.593622 -5.692950 0.020758 2.538840 0.869559 0.207500 0.193872 0.000625 0.027845 0.032033 0.084919 0.059834 0.055997 0.046347 0.111963 0.141230 0.060342 0.112043 0.090190 0.227777 17.079780
0.185894 -0.202054 -0.430116 -0.268095 -5.233350 0.029073 2.644830 0.371931 0.254999 0.140840 0.000297 0.028872 0.040838 0.087016 0.049911 0.051019 0.048217 0.139192 0.124604 0.049143 0.129215 0.181776 0.185767 17.080156
0.250506 0.432997 -0.214870 -1.172000 -3.827370 0.033315 3.700760 0.649122 0.213896 0.135901 0.000065 0.028209 0.037859 0.074102 0.050215 0.069043 0.065055 0.115285 0.126354 0.102390 0.116351 0.113095 0.204061 17.080522
0.162316 0.285937 -0.403651 -0.937928 -4.094130 0.013757 1.613690 6.503650 0.213377 0.141572 0.000420 0.031760 0.046406 0.055105 0.034762 0.071491 0.055787 0.125700 0.111685 0.072219 0.132379 0.101894 0.209727 17.080845
-0.037301 0.224087 -0.520712 -0.414209 -4.678700 0.009501 3.147710 0.167203 0.202873 0.197305 0.000857 0.026573 0.049402 0.061760 0.031440 0.051728 0.055860 0.132250 0.102112 0.032815 0.112160 0.150525 0.208854 17.081100
-0.241954 1.180590 -0.222640 -0.783121 -4.491340 0.028257 5.983560 0.305904 0.283173 0.139248 0.001350 0.021073 0.033327 0.069172 0.035043 0.066995 0.053125 0.121136 0.127430 0.089358 0.125072 0.097071 0.191537 17.081460
0.025443 0.490327 -0.346817 -0.838364 -5.109660 0.007718 1.602580 9.892580 0.265408 0.143125 0.000882 0.020985 0.030673 0.068275 0.051017 0.068713 0.051272 0.144009 0.137526 0.077387 0.151159 0.131206 0.194709 17.081770
-0.221116 0.844452 -0.158483 -0.550960 -5.509210 0.008127 5.618420 0.708626 0.258804 0.195877 0.000550 0.017139 0.037024 0.089527 0.062767 0.072656 0.042395 0.140393 0.132001 0.053088 0.128668 0.162162 0.254986 17.082000
0.214775 0.427103 -0.379064 -1.338620 -4.165930 0.004382 1.400710 7.557180 0.273467 0.159826 0.000322 0.017915 0.053594 0.056386 0.031329 0.069334 0.076728 0.145798 0.121613 0.078978 0.151436 0.157898 0.198426 17.082333
-0.129567 0.540680 -0.440463 -0.373583 -5.757400 0.017114 1.953210 6.461550 0.291267 0.125169 0.000682 0.018201 0.032062 0.085595 0.048625 0.084723 0.043341 0.152855 0.135226 0.051445 0.153305 0.169804 0.172268 17.082690
-0.405794 0.930574 -0.362543 -0.407763 -5.274450 0.018489 5.307990 0.328653 0.205807 0.189810 0.000660 0.025326 0.044030 0.084506 0.035398 0.071149 0.034859 0.160787 0.128387 0.063179 0.110505 0.117676 0.281313 17.082880
0.127563 0.005171 -0.401435 -0.430652 -5.243480 0.022864 2.145290 2.529060 0.275289 0.145074 0.000682 0.019650 0.032719 0.073419 0.052385 0.072917 0.046908 0.162141 0.122096 0.043775 0.157682 0.157864 0.174908 17.083160
0.210764 0.251758 -0.259957 -0.740307 -4.518740 0.014778 3.592000 0.217456 0.201572 0.187832 0.001232 0.018732 0.032973 0.058036 0.055789 0.059751 0.054306 0.124716 0.105872 0.063678 0.108995 0.140869 0.191488 17.083310
0.274504 0.360440 -0.293653 -1.180930 -3.924680 0.001236 0.714510 9.624850 0.213943 0.181899 0.000507 0.032327 0.038230 0.053898 0.041793 0.078434 0.054080 0.114731 0.117101 0.072161 0.100921 0.132848 0.219276 17.083619
0.273743 0.317405 -0.276685 -1.075000 -4.898850 0.012882 1.724280 6.212420 0.315821 0.153409 0.000262 0.021260 0.036199 0.083859 0.045189 0.069623 0.062905 0.143713 0.135544 0.083273 0.146940 0.166667 0.172940 17.083821
-0.080539 0.359909 -0.496727 -0.379802 -5.275980 0.004735 1.546250 9.617980 0.226152 0.167905 0.000607 0.025528 0.036207 0.065997 0.055775 0.066033 0.046463 0.140935 0.124906 0.057649 0.126085 0.177686 0.210002 17.084110
0.380594 0.110058 -0.365858 -1.161020 -4.943220 0.003542 0.872443 9.478190 0.267957 0.162254 0.000012 0.021882 0.039372 0.061431 0.044504 0.066549 0.087374 0.126507 0.146366 0.094876 0.125517 0.144755 0.166619 17.084523
0.137410 0.058369 -0.529790 -0.517352 -5.254800 0.014100 2.498060 1.973440 0.207378 0.146697 0.000905 0.019412 0.060073 0.063448 0.028306 0.078621 0.048530 0.122414 0.136135 0.048185 0.118219 0.127333 0.225198 17.084800
-0.107706 1.109450 -0.347618 -0.888545 -4.446430 0.032841 5.236010 0.604212 0.303739 0.128970 0.000470 0.017587 0.046216 0.072870 0.029746 0.068484 0.073318 0.141798 0.129791 0.092313 0.141206 0.158031 0.190920 17.085019
0.055939 0.658908 -0.263437 -0.973822 -5.965070 0.002736 1.068680 9.176410 0.438398 0.156605 0.000445 0.026584 0.031574 0.074393 0.040030 0.064754 0.056974 0.160449 0.121371 0.086848 0.176082 0.152299 0.166647 17.085262
0.098726 -0.068084 -0.509194 -0.482537 -5.392360 0.015191 2.948560 0.892312 0.245449 0.154286 0.001110 0.025970 0.045528 0.063535 0.033092 0.071042 0.037683 0.136796 0.130906 0.039783 0.125165 0.158004 0.192693 17.085470
0.114789 0.115204 -0.403966 -0.396502 -5.474320 0.005700 1.436950 5.116550 0.223566 0.124192 0.000132 0.027068 0.037895 0.100975 0.052697 0.070034 0.046035 0.120919 0.129066 0.043175 0.102920 0.181055 0.154639 17.085918
-0.004717 0.360237 -0.411688 -0.503101 -5.037790 0.017075 3.509740 0.281141 0.245269 0.160300 0.000620 0.031701 0.038042 0.073164 0.051757 0.045096 0.046988 0.128191 0.115723 0.059479 0.122066 0.127282 0.203250 17.086320
-0.381984 1.248490 0.247788 -0.644964 -4.581470 0.015612 6.101620 0.844393 0.267347 0.187319 0.000190 0.022525 0.031337 0.112610 0.059588 0.073473 0.045746 0.120037 0.120569 0.079562 0.105615 0.148505 0.231754 17.086635
0.370817 0.186579 -0.369911 -1.341050 -3.331940 0.020231 1.417540 5.950630 0.210939 0.128304 0.000310 0.030088 0.054302 0.078721 0.030706 0.060293 0.055614 0.114952 0.109241 0.092613 0.122315 0.116890 0.202952 17.086990
0.190977 -0.091904 -0.421626 -0.425426 -4.902700 0.003918 0.881416 5.266410 0.216879 0.160223 0.000327 0.030225 0.036679 0.069156 0.062638 0.055331 0.054356 0.112050 0.110017 0.063398 0.097542 0.146457 0.165173 17.087242
-0.188363 1.189200 0.086675 -0.967222 -4.494250 0.019812 5.502030 0.655931 0.267233 0.160812 0.000317 0.015056 0.039952 0.077384 0.051922 0.079374 0.067036 0.129961 0.138381 0.093255 0.132759 0.149333 0.219582 17.087664
0.394822 0.163782 -0.181932 -1.157300 -4.015160 0.031770 3.196320 0.379381 0.244812 0.128950 0.001055 0.019933 0.035744 0.072847 0.052131 0.062059 0.049890 0.122524 0.111986 0.081885 0.127874 0.115984 0.195824 17.087970
-0.256688 1.266910 -0.135226 -0.736956 -3.845310 0.020077 6.215550 0.306469 0.253278 0.136342 0.000140 0.021404 0.035270 0.108593 0.063328 0.056127 0.051067 0.131270 0.128076 0.079844 0.125848 0.115984 0.251265 17.088242
0.060471 0.465104 -0.379588 -0.816686 -4.359080 0.022540 3.987450 0.193880 0.263747 0.142308 0.000577 0.020615 0.051241 0.093375 0.035874 0.051334 0.054041 0.135932 0.114646 0.075368 0.130142 0.145120 0.222133 17.088430
-0.199202 1.069800 0.006348 -1.062130 -4.286220 0.007552 5.809010 0.187679 0.260389 0.178524 0.000692 0.021336 0.031358 0.105430 0.046986 0.058429 0.050433 0.128105 0.123485 0.087960 0.126866 0.124831 0.196555 17.088710
-0.037652 0.277938 -0.496940 -0.577603 -4.930000 0.015647 1.147080 9.599950 0.228039 0.147566 0.001125 0.024666 0.053323 0.063729 0.035074 0.059608 0.039224 0.129969 0.121029 0.052775 0.114063 0.159777 0.196093 17.089040
0.204093 0.573203 -0.148587 -1.225130 -4.798950 0.008629 1.591040 9.730130 0.313079 0.145968 0.000810 0.017661 0.028695 0.063678 0.051303 0.059217 0.071656 0.138489 0.127031 0.085492 0.145278 0.149359 0.167396 17.089510
0.380540 0.472961 -0.139356 -1.640720 -2.500540 0.018286 4.283730 0.462961 0.233418 0.135948 0.000070 0.017437 0.036321 0.100359 0.041887 0.055975 0.087380 0.115682 0.128317 0.119728 0.114472 0.121233 0.200812 17.089931
0.034407 0.132342 -0.507213 -0.578016 -5.094630 0.008443 2.979210 0.831918 0.201502 0.176198 0.001192 0.020417 0.048190 0.070996 0.039662 0.067586 0.043401 0.113675 0.134115 0.049557 0.102299 0.148592 0.212063 17.090130
-0.269384 1.146020 -0.061277 -1.038580 -3.681320 0.011370 5.187290 0.751304 0.269643 0.172272 0.000025 0.031648 0.033105 0.077725 0.047529 0.069529 0.059044 0.131280 0.114606 0.088724 0.116944 0.154152 0.259034 17.090387
-0.110914 0.648104 -0.408830 -0.750860 -5.953340 0.006044 1.152560 8.986050 0.499295 0.144963 0.000442 0.027515 0.030639 0.061887 0.043814 0.053066 0.064995 0.164605 0.111160 0.075372 0.198557 0.129547 0.140478 17.090597
