log_rate_clusters log_rate_planets_per_cluster power_law_P power_law_r1 power_law_r2 sigma_hk sigma_incl sigma_incl_near_mmr sigma_log_radius_in_cluster sigma_logperiod_per_pl_in_cluster rate mult period pratio tdur logxi depth dratio dabove dbelow dratio_above dratio_below dratio_across dist_tot_weighted
-0.021479 0.562837 -0.306244 -0.747144 -4.900930 0.026719 4.228710 0.119282 0.216491 0.163463 0.000115 0.021956 0.039146 0.065031 0.044373 0.071733 0.052807 0.129366 0.141706 0.067997 0.119089 0.103774 0.242887 15.704200
-0.086137 0.703031 -0.282735 -0.772481 -4.322510 0.021863 4.867420 0.816612 0.253911 0.156278 0.000420 0.023116 0.036724 0.053112 0.043016 0.073115 0.052355 0.129348 0.118409 0.058200 0.126877 0.157778 0.185660 15.884000
0.190447 0.610426 -0.122246 -1.338660 -3.651330 0.015824 4.602100 0.372660 0.253832 0.151811 0.000550 0.013756 0.025014 0.097986 0.050974 0.056909 0.061397 0.135337 0.118834 0.108349 0.135858 0.136936 0.193811 16.310500
-0.008026 0.404718 -0.458675 -0.628716 -5.444110 0.014016 1.822330 6.990880 0.309931 0.138816 0.000067 0.022084 0.050891 0.077848 0.042115 0.074991 0.053844 0.157304 0.135744 0.067529 0.180572 0.134510 0.199031 17.149500
0.182380 -0.135521 -0.494976 -0.488992 -5.484630 0.003986 2.586660 0.992242 0.235502 0.186903 0.000122 0.027076 0.040041 0.084483 0.037673 0.074138 0.034324 0.132759 0.128998 0.049256 0.120722 0.124672 0.181864 15.725000
0.123954 0.045776 -0.456490 -0.492932 -5.252430 0.015543 1.534630 3.418960 0.216780 0.138701 0.000507 0.029901 0.042514 0.080991 0.039231 0.057762 0.041344 0.127362 0.138698 0.043958 0.120475 0.136821 0.211972 16.645700
-0.232333 1.119470 -0.131769 -0.832723 -4.589260 0.020282 5.845320 0.327025 0.314155 0.159647 0.001077 0.017306 0.039369 0.055442 0.044988 0.058233 0.060923 0.150223 0.124279 0.084763 0.139742 0.159938 0.216858 17.173700
-0.491926 1.118040 0.040209 -0.427190 -5.435060 0.003966 6.492510 0.369047 0.254004 0.233902 0.000322 0.014604 0.043546 0.103535 0.044382 0.057609 0.046503 0.131400 0.114827 0.040910 0.111137 0.129870 0.304313 15.939400
-0.137692 1.026980 -0.115040 -0.869913 -4.354990 0.019781 5.219760 0.494479 0.334183 0.143258 0.000812 0.023065 0.029458 0.072209 0.054024 0.070474 0.054809 0.147789 0.117630 0.097951 0.141786 0.149359 0.179502 17.670400
0.029188 0.435718 -0.390421 -0.760309 -4.444750 0.009040 1.332960 8.348920 0.212700 0.157404 0.000877 0.032633 0.041567 0.064419 0.039138 0.049900 0.048659 0.124585 0.113154 0.064418 0.104957 0.134278 0.204854 17.209200
0.018525 0.369891 -0.418126 -0.582964 -5.494930 0.010587 1.929430 6.464510 0.323208 0.139640 0.000555 0.022300 0.031899 0.060179 0.050545 0.085869 0.040394 0.158624 0.124514 0.076292 0.162545 0.157143 0.167173 16.584800
0.294161 -0.200991 -0.403629 -0.548477 -5.399330 0.020070 0.937727 4.252950 0.220966 0.135006 0.000072 0.036355 0.032914 0.070753 0.052296 0.055799 0.036316 0.122604 0.135765 0.051481 0.110787 0.196847 0.174466 15.889400
-0.404838 1.106080 -0.088806 -0.496746 -4.606870 0.017027 6.056770 0.478162 0.252995 0.177539 0.000180 0.018028 0.026861 0.086222 0.049705 0.070562 0.059151 0.120595 0.111091 0.050775 0.103983 0.141367 0.245760 15.791300
0.191368 0.138641 -0.414230 -0.850609 -4.331400 0.006823 1.435530 8.458880 0.138374 0.159433 0.000040 0.021010 0.035701 0.069666 0.041655 0.056975 0.047685 0.174636 0.111460 0.056660 0.101297 0.133046 0.262586 15.378800
0.167693 0.489210 -0.193468 -1.039630 -3.678940 0.027907 4.126210 0.576738 0.191857 0.148616 0.000052 0.016757 0.032416 0.060851 0.047242 0.064148 0.054996 0.144726 0.113015 0.089102 0.090899 0.137363 0.210836 14.847100
-0.254567 0.492269 -0.613257 -0.217123 -5.876040 0.000483 1.331370 9.875330 0.229389 0.164221 0.001005 0.032395 0.057462 0.064366 0.036929 0.053398 0.040751 0.145394 0.129687 0.051163 0.131334 0.159204 0.236045 18.175900
0.030843 0.064923 -0.483592 -0.145187 -5.869540 0.008990 0.944002 7.659490 0.263283 0.135461 0.000055 0.020012 0.030285 0.086936 0.048882 0.063047 0.052505 0.138127 0.119677 0.042883 0.116928 0.145000 0.211468 15.653100
-0.052232 0.199144 -0.512515 -0.237238 -5.593050 0.009916 1.887970 4.105010 0.203605 0.142774 0.000667 0.022811 0.037679 0.068172 0.046331 0.063083 0.041912 0.127484 0.126287 0.050669 0.090978 0.150000 0.208719 16.059600
-0.580890 1.293760 -0.261589 -0.388812 -5.612520 0.012965 7.059500 0.506258 0.258595 0.168176 0.000197 0.010829 0.045192 0.098190 0.036742 0.063696 0.047316 0.133109 0.134480 0.059422 0.125652 0.120248 0.257316 15.142900
0.098642 0.244378 -0.434870 -0.645312 -4.962310 0.011071 1.477270 7.307210 0.222817 0.153831 0.000407 0.021595 0.034043 0.072652 0.055226 0.067749 0.043997 0.120803 0.135170 0.059291 0.110957 0.135579 0.209158 15.911000
0.223899 0.130757 -0.341599 -0.646498 -5.434270 0.028670 3.295550 0.194227 0.303993 0.149169 0.000700 0.021545 0.040761 0.077198 0.046225 0.053016 0.038913 0.155425 0.126253 0.060356 0.158790 0.160726 0.159283 16.431000
-0.177255 0.501165 -0.528183 -0.488178 -5.352060 0.000716 1.738630 8.054820 0.235447 0.154065 0.000630 0.022125 0.039429 0.054881 0.040479 0.071394 0.040601 0.133425 0.115180 0.041869 0.120377 0.141346 0.226992 15.634600
-0.268762 0.692838 -0.401392 -0.463704 -5.945600 0.013488 5.166640 0.290298 0.255679 0.169931 0.001647 0.021083 0.041396 0.090587 0.038886 0.053594 0.045607 0.139208 0.136345 0.048333 0.118147 0.175393 0.228701 18.366500
0.186347 0.275204 -0.390626 -0.928682 -4.901060 0.015625 0.915251 7.970280 0.344628 0.140317 0.000060 0.033776 0.046997 0.068395 0.039723 0.057735 0.052034 0.165852 0.121121 0.075203 0.170866 0.153333 0.185623 17.351600
0.650588 -0.116664 -0.283372 -1.630080 -3.068300 0.013050 1.046210 5.632290 0.172176 0.132124 0.000147 0.020137 0.044308 0.093137 0.043353 0.045947 0.073178 0.111911 0.119167 0.117774 0.091577 0.127342 0.171412 16.652400
0.004645 0.102055 -0.489931 -0.286430 -5.608810 0.010806 1.358490 5.762120 0.218241 0.149297 0.000900 0.023521 0.038924 0.060384 0.040482 0.061894 0.045336 0.119184 0.109058 0.029206 0.102699 0.134817 0.219408 16.155800
-0.366974 1.295880 -0.147308 -0.547626 -4.489080 0.024857 5.767330 0.223718 0.265218 0.147212 0.000940 0.028379 0.032276 0.050236 0.046312 0.071379 0.043411 0.124684 0.122550 0.072260 0.106553 0.145779 0.239308 16.644500
-0.020173 0.237851 -0.424278 -0.275953 -5.113200 0.013215 1.801910 6.430370 0.242510 0.149461 0.000820 0.028046 0.035682 0.082268 0.055434 0.068817 0.055059 0.135706 0.106606 0.055504 0.119838 0.137879 0.226389 18.651300
0.186661 0.257493 -0.302717 -0.784831 -5.141170 0.017594 3.444510 0.146917 0.195496 0.201389 0.001150 0.019753 0.040786 0.078287 0.049515 0.052023 0.059105 0.121632 0.145530 0.059062 0.097016 0.166437 0.194095 17.736900
-0.042932 0.578766 -0.349115 -0.697599 -4.319200 0.013747 2.805710 6.464570 0.218015 0.129991 0.000422 0.027632 0.033231 0.067535 0.048220 0.105796 0.053095 0.127122 0.100472 0.071011 0.119611 0.111905 0.217625 17.822500
0.155039 0.135207 -0.380582 -0.459367 -5.526090 0.018250 1.655490 5.756750 0.230795 0.148893 0.000885 0.031842 0.029585 0.079201 0.043895 0.062101 0.038803 0.119915 0.129162 0.040502 0.099383 0.158065 0.196695 16.917600
-0.451071 1.140730 0.322923 -0.293428 -5.821610 0.002448 6.828130 0.295468 0.231436 0.229602 0.000887 0.011184 0.031908 0.128025 0.058481 0.059700 0.035139 0.142704 0.136185 0.060790 0.115680 0.152005 0.278748 17.025500
0.125819 0.314546 -0.332994 -0.841658 -4.340870 0.027626 3.713340 0.381939 0.246658 0.138627 0.000782 0.023413 0.037852 0.065210 0.042222 0.061681 0.047461 0.126002 0.106173 0.068813 0.117276 0.177232 0.164777 16.315200
-0.563900 1.322920 0.565508 -0.184459 -5.641800 0.008353 6.490950 0.528025 0.234813 0.228698 0.000427 0.016228 0.034845 0.101509 0.049500 0.068563 0.041192 0.138682 0.121339 0.041752 0.106806 0.143860 0.249637 16.196900
-0.443544 1.315160 0.367188 -0.880692 -4.679590 0.002737 6.311650 0.726713 0.271856 0.240447 0.000020 0.015320 0.063037 0.110930 0.029058 0.076285 0.056063 0.125703 0.120982 0.084829 0.114124 0.150890 0.264484 16.961800
0.196249 0.859657 0.198222 -1.666210 -2.920120 0.012097 4.534100 0.251966 0.453435 0.178055 0.000380 0.020397 0.041698 0.085985 0.054301 0.057449 0.084937 0.148995 0.124955 0.107826 0.188998 0.135791 0.135423 18.881100
0.073243 0.655069 -0.347743 -1.224380 -3.553290 0.008284 2.391250 8.218930 0.250026 0.126853 0.000250 0.029674 0.035960 0.074481 0.045843 0.086788 0.065024 0.129226 0.121856 0.104621 0.122763 0.141756 0.198590 18.077500
0.230361 -0.072550 -0.393423 -0.525251 -5.418250 0.015771 1.209340 5.761010 0.183368 0.138706 0.000065 0.025358 0.033618 0.072988 0.054137 0.052177 0.043213 0.124956 0.149802 0.052359 0.093161 0.093074 0.184273 15.180400
0.038241 0.240592 -0.454208 -0.497653 -4.952540 0.003217 1.421490 6.970240 0.241003 0.122864 0.000102 0.016849 0.025726 0.118321 0.052546 0.063084 0.042286 0.149549 0.115901 0.061674 0.138257 0.174201 0.195135 15.903300
-0.561645 1.488930 0.853941 -0.629855 -5.362170 0.001960 7.023190 0.453838 0.346878 0.210716 0.000757 0.012998 0.029248 0.129141 0.058426 0.059868 0.047703 0.145693 0.121135 0.074767 0.147546 0.155072 0.183018 17.609300
-0.484112 0.945027 -0.406194 -0.424168 -5.074510 0.016672 5.283730 0.200240 0.184536 0.190102 0.000772 0.028311 0.052685 0.071558 0.035375 0.067024 0.031419 0.186098 0.120526 0.049787 0.092691 0.140116 0.338343 17.808800
0.112264 0.355524 -0.307594 -0.755060 -5.180230 0.008085 1.671960 9.577860 0.248298 0.150830 0.000725 0.030001 0.031379 0.073306 0.057459 0.072846 0.040662 0.128472 0.122300 0.064070 0.117255 0.137579 0.200046 17.500200
0.129259 0.346824 -0.346562 -0.675852 -4.878810 0.003954 1.293570 9.878710 0.214011 0.147932 0.001162 0.021258 0.037176 0.053816 0.062513 0.059210 0.041838 0.121478 0.127636 0.078696 0.097727 0.117339 0.224340 16.860400
0.182319 0.452537 -0.136993 -0.836197 -4.432480 0.034600 3.627360 0.683850 0.277295 0.140441 0.000307 0.019693 0.033025 0.076837 0.050869 0.071456 0.052819 0.140029 0.117809 0.060606 0.144388 0.154919 0.166796 16.322700
0.413667 -0.138203 -0.368039 -0.923454 -5.359770 0.012061 2.292860 1.095140 0.483280 0.122854 0.000112 0.019922 0.033135 0.086097 0.053407 0.055423 0.052976 0.165652 0.119740 0.084795 0.187810 0.181981 0.144605 16.351600
0.106220 0.137940 -0.427664 -0.604701 -4.975680 0.013579 1.373740 6.954800 0.245915 0.134355 0.001102 0.023889 0.030874 0.071358 0.059220 0.046651 0.038633 0.146830 0.122805 0.047025 0.141074 0.171135 0.176992 16.979500
-0.108572 0.461607 -0.366855 -0.315021 -5.711100 0.012275 3.908940 0.759169 0.225527 0.185275 0.000182 0.014429 0.035490 0.061181 0.048283 0.070304 0.035932 0.126613 0.137572 0.057201 0.116231 0.148592 0.211633 13.885800
0.643888 -0.095918 -0.194259 -1.582610 -3.680350 0.020595 2.456380 0.877139 0.429174 0.129548 0.000152 0.019568 0.038360 0.087691 0.038822 0.055501 0.085012 0.156012 0.120750 0.115195 0.190355 0.180579 0.116468 17.633000
0.071084 0.584194 -0.282446 -1.045800 -4.412760 0.009270 4.559220 0.313780 0.251182 0.167246 0.000525 0.026790 0.036256 0.109506 0.046593 0.052240 0.052701 0.140321 0.118419 0.071994 0.132630 0.135540 0.236002 17.867500
-0.380834 1.331810 -0.044255 -0.537329 -4.522340 0.017924 6.540520 0.623422 0.246743 0.144061 0.000047 0.021089 0.039748 0.088503 0.070974 0.074685 0.041326 0.123559 0.134530 0.088048 0.113511 0.139456 0.277637 16.739100
0.042545 0.205342 -0.417533 -0.410701 -5.391360 0.014312 1.143110 7.640760 0.207981 0.148357 0.000557 0.029159 0.037296 0.061277 0.046171 0.057535 0.038199 0.123427 0.136841 0.049051 0.099523 0.154762 0.205120 15.869700
0.196637 -0.177504 -0.540591 -0.592174 -5.859610 0.013319 1.209010 1.258540 0.389563 0.156755 0.000672 0.033705 0.063928 0.064443 0.028095 0.054901 0.043329 0.161656 0.122306 0.066231 0.176436 0.163656 0.150549 18.105000
0.320125 -0.118608 -0.384523 -0.792785 -5.742930 0.018820 2.529580 0.796830 0.345933 0.140505 0.001220 0.024989 0.044138 0.063442 0.041140 0.058586 0.058098 0.135778 0.138113 0.064832 0.156139 0.134804 0.115671 18.185500
0.187315 0.170698 -0.427548 -0.834640 -4.362880 0.024062 3.391270 0.143216 0.213196 0.140610 0.000210 0.022362 0.057543 0.079368 0.036962 0.056673 0.045162 0.125147 0.125075 0.069892 0.125720 0.133438 0.204506 16.029600
-0.055697 0.863860 -0.098026 -0.964491 -4.256810 0.018408 5.861980 0.451251 0.172240 0.174240 0.000627 0.023571 0.037498 0.058074 0.046991 0.064016 0.051057 0.176369 0.130150 0.082221 0.086130 0.099448 0.303342 17.166000
-0.217437 0.977951 -0.283114 -0.771758 -4.936800 0.024019 5.223380 0.651477 0.237269 0.150815 0.000880 0.027471 0.040345 0.059638 0.037666 0.085817 0.064452 0.141114 0.140802 0.073125 0.098057 0.114086 0.272596 18.600400
0.069356 0.172776 -0.450568 -0.547921 -5.328410 0.007987 1.312780 6.423470 0.279951 0.151163 0.000645 0.019066 0.044066 0.059701 0.043137 0.058111 0.043841 0.137785 0.117000 0.043713 0.135110 0.171241 0.179987 15.686800
-0.669865 1.360870 0.038847 -0.124772 -5.369570 0.008559 6.679570 1.156980 0.281792 0.190254 0.000262 0.014558 0.033523 0.093614 0.057389 0.100586 0.055376 0.150149 0.123611 0.064007 0.135927 0.170238 0.233307 17.671700
-0.050197 0.637150 -0.408935 -0.849568 -5.707100 0.008701 1.341180 9.891330 0.358636 0.150834 0.000447 0.015110 0.038798 0.056000 0.040845 0.053324 0.062478 0.145506 0.130295 0.077831 0.148845 0.158487 0.161246 15.413000
0.257060 -0.000843 -0.353014 -0.569121 -5.320790 0.016885 3.876570 0.570828 0.211884 0.151336 0.001167 0.029369 0.032318 0.078305 0.054635 0.065353 0.035388 0.118909 0.133057 0.053217 0.112581 0.116103 0.203592 17.661000
-0.071286 0.235260 -0.553845 -0.268577 -5.691790 0.013199 1.758950 4.770170 0.275415 0.163049 0.000482 0.026387 0.054280 0.069180 0.031642 0.066784 0.044046 0.149307 0.122724 0.043871 0.139716 0.171482 0.185616 16.937100
0.177932 0.316717 -0.363738 -1.010460 -4.699520 0.001031 1.253190 7.772010 0.208198 0.166986 0.000692 0.030169 0.032458 0.057131 0.043465 0.052557 0.062168 0.127939 0.133183 0.059913 0.117754 0.137017 0.219166 16.974700
-0.016161 0.484997 -0.389712 -0.700473 -4.945320 0.001674 1.831510 7.571480 0.256329 0.139072 0.000780 0.026323 0.025907 0.073355 0.054956 0.072472 0.041872 0.136724 0.124522 0.057797 0.117825 0.158333 0.244453 17.018100
-0.315000 1.113340 -0.170246 -0.689516 -4.522090 0.021696 6.156780 0.200822 0.252552 0.163929 0.000022 0.019376 0.041727 0.069735 0.042386 0.067065 0.046501 0.134880 0.126764 0.068657 0.116370 0.131431 0.250695 15.051800
-0.068339 0.251198 -0.530106 -0.307520 -5.613950 0.011989 2.001340 5.928200 0.167822 0.168438 0.000365 0.025284 0.047725 0.084471 0.033607 0.081771 0.040648 0.159835 0.129537 0.050515 0.098917 0.131447 0.217140 17.244700
0.126999 0.011964 -0.493279 -0.339467 -5.973950 0.001124 0.907754 8.358090 0.205524 0.144903 0.000307 0.023000 0.037219 0.089346 0.056301 0.048029 0.042438 0.124248 0.150680 0.046651 0.109739 0.157094 0.176874 15.967200
0.038941 0.186509 -0.481093 -0.515327 -5.141260 0.012566 1.525230 5.189000 0.188239 0.149193 0.000115 0.032766 0.042812 0.066273 0.036776 0.056225 0.042589 0.147311 0.133446 0.065472 0.092176 0.138661 0.273892 16.059300
-0.407635 1.436700 -0.067366 -0.565928 -4.567950 0.023714 6.358640 0.195981 0.295357 0.162727 0.000520 0.018554 0.028518 0.079005 0.049888 0.056668 0.047288 0.151150 0.121206 0.073875 0.155102 0.108333 0.270592 15.846300
0.141154 0.586473 -0.134024 -1.175580 -3.796520 0.020001 4.496270 0.295512 0.246687 0.152892 0.001215 0.018824 0.030360 0.081744 0.052919 0.057205 0.051639 0.127184 0.125822 0.092703 0.140283 0.094033 0.195055 17.324000
-0.012735 0.987250 0.031549 -1.257520 -3.261310 0.020037 5.464720 0.325784 0.214530 0.172823 0.000810 0.016101 0.037501 0.071851 0.045879 0.075653 0.059081 0.136330 0.110340 0.112043 0.105545 0.137681 0.242559 17.142900
0.021307 0.559046 -0.187160 -0.727061 -5.312210 0.014472 4.582350 0.158089 0.234659 0.187012 0.000372 0.016951 0.031248 0.066170 0.043578 0.052156 0.045958 0.128520 0.132729 0.070586 0.116741 0.146313 0.197491 14.277700
-0.372614 1.005170 -0.281803 -0.587721 -4.608560 0.016242 5.259540 0.403382 0.251778 0.168205 0.000432 0.037241 0.038328 0.066860 0.044784 0.064314 0.046435 0.118294 0.116509 0.062776 0.106406 0.112791 0.210634 17.220000
0.005449 0.325116 -0.497215 -0.678903 -4.917610 0.024319 3.592710 0.179992 0.230568 0.168403 0.000572 0.021141 0.068599 0.060610 0.032660 0.054883 0.041271 0.133680 0.122724 0.071622 0.127348 0.154386 0.203563 16.287300
-0.078439 0.426576 -0.425505 -0.568271 -4.916260 0.020820 3.906780 0.652170 0.201636 0.165413 0.001092 0.023166 0.042611 0.052071 0.039160 0.082997 0.035714 0.140878 0.124325 0.065279 0.090112 0.108971 0.259880 16.848500
0.002137 0.347094 -0.397223 -0.485722 -5.170510 0.005892 3.074810 1.767390 0.253056 0.163315 0.000192 0.029923 0.028582 0.076406 0.046141 0.087445 0.045479 0.140731 0.121275 0.051555 0.126679 0.162510 0.212651 16.850200
-0.299247 1.210330 -0.190091 -0.642362 -4.271680 0.029506 6.542580 0.180318 0.202949 0.152970 0.000277 0.026259 0.037340 0.068360 0.049534 0.065449 0.052410 0.162183 0.135792 0.072911 0.101957 0.137088 0.288895 17.072200
-0.157542 0.420315 -0.572192 -0.492582 -4.938360 0.004805 3.322550 3.584760 0.195418 0.156163 0.000135 0.029283 0.050071 0.056957 0.037638 0.098327 0.033832 0.141894 0.127128 0.053181 0.108032 0.122353 0.249046 16.535100
-0.555993 1.566250 0.096654 -0.116803 -4.634480 0.023886 6.587770 0.181232 0.269717 0.169816 0.000922 0.015587 0.032406 0.073425 0.050445 0.068234 0.054404 0.137425 0.122379 0.049063 0.126124 0.124811 0.267613 16.831300
-0.055157 0.265359 -0.461130 -0.230329 -5.425000 0.011299 3.733370 0.683855 0.177326 0.159404 0.000157 0.017791 0.033154 0.072413 0.041322 0.070987 0.053742 0.158214 0.144667 0.050539 0.088861 0.150328 0.235366 15.646300
0.079864 0.638917 -0.245071 -1.101120 -4.402540 0.008984 4.727320 0.335533 0.338632 0.169998 0.001162 0.013212 0.033109 0.078236 0.044267 0.048886 0.055414 0.149638 0.105216 0.103083 0.161380 0.153112 0.178070 16.628000
-0.390346 0.986062 -0.196820 -0.305038 -5.897380 0.011799 5.552240 0.602564 0.282881 0.183930 0.000807 0.018895 0.030746 0.083328 0.052541 0.070202 0.044359 0.141088 0.126786 0.055651 0.133731 0.174242 0.181019 16.848800
-0.086719 0.522491 -0.490368 -0.643275 -5.343990 0.003028 1.388970 9.597530 0.290490 0.165529 0.000347 0.015712 0.036895 0.065476 0.051908 0.053783 0.045085 0.135289 0.127695 0.071115 0.140410 0.136937 0.193529 14.850000
-0.135796 0.363515 -0.538719 -0.354590 -5.516500 0.011525 2.084130 5.391600 0.297325 0.139349 0.000787 0.026396 0.043015 0.055514 0.034920 0.073593 0.053615 0.134288 0.103428 0.055798 0.137878 0.156546 0.158089 17.135000
0.181752 0.061089 -0.402459 -0.661027 -4.779150 0.008114 1.422500 5.201890 0.210974 0.148480 0.000955 0.023303 0.032028 0.077586 0.052349 0.070599 0.047288 0.133122 0.114948 0.064442 0.126299 0.108088 0.216909 17.520300
-0.007492 0.835547 -0.188070 -1.091230 -3.994030 0.023121 5.341960 0.474589 0.250159 0.149593 0.000375 0.019516 0.032584 0.069277 0.039168 0.065822 0.054758 0.132568 0.115890 0.088409 0.126299 0.145012 0.218084 15.478600
-0.010530 0.384439 -0.412548 -0.633170 -5.196880 0.006884 1.171260 9.266440 0.273257 0.159095 0.000802 0.017511 0.032371 0.056977 0.047760 0.056408 0.046195 0.132827 0.129195 0.048182 0.129097 0.157018 0.197778 15.331000
-0.095193 0.325813 -0.516162 -0.196972 -5.947420 0.011876 1.848760 6.315130 0.326569 0.139093 0.000272 0.027384 0.043884 0.064509 0.036394 0.083356 0.049839 0.157514 0.109739 0.047087 0.156171 0.129153 0.177068 17.138200
-0.502004 1.528070 0.635701 -0.785583 -4.229220 0.011751 6.738520 0.026093 0.268486 0.206814 0.000407 0.015119 0.044939 0.083890 0.044186 0.082691 0.055580 0.128606 0.126068 0.093791 0.117445 0.109333 0.278222 16.824900
-0.341863 0.961993 -0.354594 -0.642026 -4.887210 0.021823 5.564730 0.250245 0.252446 0.179331 0.000250 0.021442 0.053391 0.064570 0.027980 0.047900 0.044693 0.117645 0.118314 0.070019 0.107541 0.134770 0.231502 14.545500
0.120815 0.036486 -0.442272 -0.439991 -4.993320 0.017277 1.592960 4.454470 0.217244 0.136596 0.000360 0.026373 0.034195 0.073703 0.044478 0.056911 0.050279 0.134715 0.115295 0.044425 0.132517 0.179868 0.188714 16.165800
-0.113869 0.446566 -0.486334 -0.432337 -5.075110 0.004768 1.261410 9.387570 0.236324 0.142253 0.000435 0.020286 0.025439 0.082993 0.051191 0.062157 0.046059 0.129153 0.125671 0.050859 0.116416 0.165677 0.193012 15.602300
0.157557 0.031448 -0.405927 -0.490007 -5.412930 0.018722 2.556790 0.929877 0.303175 0.136815 0.000775 0.022087 0.037139 0.063903 0.042083 0.067719 0.039604 0.148458 0.116063 0.048940 0.156902 0.126762 0.151608 16.223000
-0.556574 1.487430 0.539267 -0.109216 -5.503330 0.017190 8.196200 0.249917 0.251956 0.184871 0.000052 0.026688 0.041380 0.092759 0.070317 0.053382 0.039378 0.125889 0.135115 0.064941 0.089846 0.148075 0.240408 16.835100
